# 海峰五笔码表中的笔顺表
# 原始数据为 http://okuc.net/software/sunwb_mb.rar
# 本表由原始数据中 GBK、CJKa、CJKb 三部分数据笔顺合并整理而成
# 刘海洋
菜	12234431234
菝	12212113544
菞	12231234353
菟	12235251354
菠	12244153254
菡	12252413452
菢	12212135515
菣	12212512554
菤	12243113455
菥	12212343312
菦	1223312454
菧	12241335154
菨	12241431531
菩	12241431251
菪	12244513251
菫	12212511121
菬	12244153251
菭	12244154251
菮	12241351134
華	1221122112
菰	12252133544
菱	12212134354
菲	12221112111
菳	12234112431
菴	12213425115
菵	12225431415
菶	12211134112
菷	12251145252
菸	12241533444
菹	12244125111
菺	12245132511
菻	12212341234
菼	12243344334
菽	12221123454
菾	12211342444
菿	12215412122
萀	12221531535
萁	12212211134
萂	12231234251
萃	12241343412
萄	12235311252
萅	12215252511
萆	12232511312
萇	12212111534
萈	12225111354
萉	12235115215
萊	12213434234
萋	12215112531
萌	12225113511
萍	12244114312
萎	12231234531
萏	12235312511
萐	12215112134
萑	12232411121
萒	12241345435
萓	12244525111
萔	12212153251
萕	12241343211
萖	12232151135
萗	12244511234
萘	12213411234
萙	12212344535
萚	12212154112
萛	12225111132
萜	12225221251
萝	12225221354
萞	12225341535
萟	12231234354
萠	12235113511
萡	12244132511
萢	12244135515
萣	12244512134
萤	12245251214
营	12245251251
萦	12245554234
萧	12251123234
萨	12252414313
萩	122312344334
萪	122312344412
萫	122312342511
萬	122251125214
萭	122325125214
萮	122341251122
萯	122352511134
萰	122125431234
萱	122445125111
萲	122344311354
萳	122122543112
萴	122251113422
萵	12225525251
萶	122111342511
萷	122243251122
萸	12232151134
萹	122451325122
萺	122251125111
萻	122414312511
萼	122251251115
落	122441354251
萾	122535425221
萿	122441312251
葀	122121312251
葁	122431121531
葂	122352513553
葃	122251131211
葄	122351131211
葅	122343425111
葆	122322511234
葇	122545231234
葈	122542511234
葉	122122151234
葊	122341251132
葋	122351135251
葌	122531531531
葍	122125125121
葎	122332511112
葏	122441511112
葐	122345325221
葑	122121121124
葒	122554444121
葓	122441122134
葔	122325131134
葕	122332441112
葖	122445341344
著	12212132511
葘	122555125121
葙	122123425111
葚	122122111345
葛	122251135345
葜	122111253134
葝	122155512153
葞	122515122111
葟	122325111121
葠	122325114554
葡	122351251124
葢	122134425221
董	122312511211
葤	122554444124
葥	122431251122
葦	122521251152
葧	122124552153
葨	122251211534
葩	122325115215
葪	122353511222
葫	122122513511
葬	122135435132
葭	122512115154
葮	122321113554
葯	122554444354
葰	122325434354
葱	122353344544
葲	122325112534
葳	122131531534
葴	122131251534
葵	122543341134
葶	122412514512
葷	122451251112
葸	122251214544
葹	122415331525
葺	122251122111
葻	122353251214
葼	122345234354
葽	122125221531
葾	122354554544
葿	122521325111
蒀	122251125221
蒁	12212344454
蒂	122414345252
蒃	122551353334
蒄	122451135124
蒅	122441351234
蒆	122121354531
蒇	122132534534
蒈	122153532511
蒉	122251212534
蒊	122323525135
蒋	122412354124
蒌	122431234531
蒍	122435554444
蒎	122441333534
蒏	122451253511
蒐	122325113554
蒑	1223351153554
蒒	1223251511252
蒓	1225544441525
蒔	1222511121124
蒕	1222534125221
蒖	1221225111134
蒗	1224414511534
蒘	1225312513112
蒙	1224511353334
蒚	1221251254312
蒛	1223112525134
蒜	1221123411234
蒝	1221332511234
蒞	1224413241431
蒟	1224143135251
蒠	1223251114544
蒡	1224143454153
蒢	122523411234
蒣	1223323411234
蒤	1224413411234
蒥	1223545325121
蒦	1223241112154
蒧	1221321251534
蒨	1223211212511
蒩	1223123425111
蒪	1221251124124
蒫	122431113121
蒬	1224535251354
蒭	1223552335523
蒮	1224532511121
蒯	1223511351122
蒰	1223354143554
蒱	1221211251124
蒲	1224411251124
蒳	1225544442534
蒴	1224315233511
蒵	1223443554134
蒶	1225544443453
蒷	1222512511134
蒸	1225253414444
蒹	1224315112234
蒺	1224134131134
蒻	1225154151541
蒼	1223445113251
蒽	1222513414544
蒾	122431234454
蒿	1224125125251
蓀	1225213554234
蓁	1221113431234
蓂	1224525114134
蓃	122321511254
蓄	1224155425121
蓅	1224414154325
蓆	1224131221252
蓇	122255452511
蓈	12245115452
蓉	1224453434251
蓊	1223454541541
蓋	1221215425221
蓌	1223434121354
蓍	1221213352511
蓎	1224135112251
蓏	1223354433544
蓐	1221311543124
蓑	1224125113534
蓒	1221251112112
蓓	1223241431251
蓔	1224311214444
蓕	1221234121121
蓖	1223253411535
蓗	1223321212134
蓘	1224134543534
蓙	1224133434121
蓚	122322354333
蓛	1221252343134
蓜	1221253511515
蓝	1222231425221
蓞	1223443321511
蓟	1223525121122
蓠	1224134522554
蓡	1224415114554
蓢	1224511543511
蓣	1225452132534
蓤	1224112134354
蓥	1224534112431
蓦	1222511134551
蓧	1223223541234
蓨	1223223542511
蓩	1225452335453
蓪	1225425112454
蓫	1221353334454
蓬	1223541112454
蓭	12241313425115
蓮	1221251112454
蓯	12233234342134
蓰	12233221212134
蓱	122441431132
蓲	12212512512515
蓳	12212212511121
蓴	12212511214124
蓵	12212115112134
蓶	12225132411121
蓷	12212132411121
蓸	12212512212511
蓹	122332311212152
蓺	12212134121354
蓻	12212143112354
蓼	12254154134333
蓽	1222511122112
蓾	12221253444441
蓿	12244532132511
蔀	1224143125152
蔁	12241431251112
蔂	12225121554234
蔃	122515251251214
蔄	12225112511251
蔅	12225112511531
蔆	12244112134354
蔇	122511541535
蔈	12212522111234
蔉	12241342513534
蔊	12243342511112
蔋	12244121123454
蔌	12212512343534
蔍	12241352211535
蔎	12241112513554
蔏	12241432534251
蔐	12241432512251
蔑	12225221134534
蔒	12251132514444
蔓	12225112522154
蔔	12235125125121
蔕	12213221545252
蔖	12221531525111
蔗	12241312214444
蔘	12254545434333
蔙	12241533152134
蔚	12251311234124
蔛	12235351124412
蔜	1221121533134
蔝	12225111431234
蔞	12225112512531
蔟	12241533131134
蔠	12255444435444
蔡	12235445411234
蔢	12244153254531
蔣	12252133544124
蔤	12244545434252
蔥	12232535414544
蔦	12232511154444
蔧	12211121112511
蔨	12225431134551
蔩	12244512512134
蔪	12212511123312
蔫	12212121154444
蔬	122521214154325
蔭	1225234451154
蔮	12225125115341
蔯	1225212511234
蔰	12245132515215
蔱	1223412343554
蔲	12244511353134
蔳	12244111212511
蔴	12241312341234
蔵	12213125125534
蔶	12211212511134
蔷	12212431252511
蔸	12232511355135
蔹	12234144313134
蔺	12242532411121
蔻	12244511352154
蔼	12245251135345
蔽	12243252343134
蔾	122312343531234
蔿	122344335554444
蕀	122125234125234
蕁	122511121251124
蕂	122351143113453
蕃	122343123425121
蕄	122251125114544
蕅	122441251125214
蕆	122132511134534
蕇	122251251251112
蕈	122125221251112
蕉	122324111214444
蕊	122454445444544
蕋	122212121212121
蕌	122251125112511
蕍	122441341251122
蕎	122313425125251
蕏	12235312132511
蕐	122134343434112
蕑	122251125113511
蕒	122252212511134
蕓	122145244441154
蕔	122121431125254
蕕	122353431253511
蕖	12244115151234
蕗	1222512121354251
蕘	122121121121135
蕙	122125112144544
蕚	122251251251115
蕛	122312344351523
蕜	122211121114544
蕝	122554444355215
蕞	122251112211154
蕟	122543345153554
蕠	122531251554234
蕡	122121222511134
蕢	122251212511134
蕣	122344345354152
蕤	122135333431121
蕥	122152332411121
蕦	122333132511134
蕧	122332312511354
蕨	122134315233534
蕩	122441251113533
蕪	122311222214444
蕫	122414312511211
蕬	122554444554234
蕭	1225112321155212
蕮	122321511354444
蕯	12252354131121
蕰	122441251125221
蕱	122312342432511
蕲	122432511123312
蕳	122251125112511
蕴	122551251125221
蕵	122354344511534
蕶	1221452444434454
蕷	1225452132511134
蕸	122512115154454
蕹	1224155332411121
蕺	122251122111534
蕻	1221211154122134
蕼	1221211154511112
蕽	1222512211311534
蕾	1221452444425121
蕿	1224334344311354
薀	1224412534125221
薁	122325431234134
薂	1223251141533134
薃	1224414125125251
薄	1224411251124124
薅	1225311311534124
薆	1223443454544354
薇	1223322521353134
薈	1223412524312511
薉	1222121131233534
薊	1223525121444422
薋	1224135342511134
薌	12255345115452
薍	1223443542554545
薎	1222522145321534
薏	1224143125114544
薐	1223123412134354
薑	1221251211251211
薒	1222135454431234
薓	1224415114525254
薔	1221234341252511
薕	1224134315112234
薖	12225525251454
薗	1222512125135341
薘	122121431112454
薙	1223113432411121
薚	1221354251113533
薛	1223251514143112
薜	1225132514143112
薝	1223513344111251
薞	1221354344511534
薟	1223412512513434
薠	1224334132511134
薡	122251115132125
薢	1223535112533112
薣	1221212514311254
薤	1221354211121111
薥	1222522135251214
薦	1224135221154444
薧	1224125145135435
薨	1222522145135435
薩	1225241431331121
薪	1224143112343312
薫	1223125112114444
薬	1223251141341234
薭	1223123432511312
薮	1224312345313134
薯	1222522112132511
薰	12231254312114444
薱	12222431431121124
薲	12244512332511134
薳	1221212513234454
薴	12244545442522112
薵	12212151211251124
薶	12234435332511211
薷	12214524444132522
薸	12244112522111234
薹	12212125145154121
薺	122414325335413211
薻	12244155525111234
薼	12241352211535121
薽	1221252211211554
薾	12213425234343434
薿	12235311345452134
藀	12243344334454334
藁	12241251252511234
藂	12212211154323334
藃	12241251252513534
藄	12212211134554234
藅	12225221411125122
藆	12244511221343112
藇	1223211152511134
藈	12225111543341134
藉	12211123412212511
藊	12231234451325122
藋	12254154132411121
藌	12244545434251214
藍	12212512531425221
藎	12251121444425221
藏	12213513125125534
藐	12234435333251135
藑	12235253425111354
藒	12231234251135345
藓	12235251211431112
藔	122445134432511234
藕	122111234251125214
藖	122125125542511134
藗	12212512343534454
藘	122215315251214544
藙	122414313533343554
藚	122121252212511134
藛	122445321511354444
藜	122312343533424134
藝	122121341213541154
藞	122132511325113251
藟	122251212512125121
藠	122325113251132511
藡	12241432512251454
藢	122332252111213134
藣	122252215425113535
藤	122351143113424134
藥	122325115545541234
藦	122413123412343112
藧	122554444344311354
藨	122413522115354444
藩	122441343123425121
藪	122251125125313134
藫	122441125221251112
藬	12252251212511134
藭	122445343251113515
藮	1221234324111214444
藯	122513112341244544
藰	122354533411243122
藱	12241341325113554
藲	122123412512512515
藳	122412512525131234
藴	122554444251125221
藵	122322511234413534
藶	1221331234312342121
藷	122411125112132511
藸	122135333412132511
藹	1224111251251135345
藺	1222511251132411121
藻	1224412512512511234
藼	1224451112252214544
藽	1224143112342511135
藾	1221251234352511134
藿	1221452444432411121
蘀	1221212522112143112
蘁	1221225125112512511
蘂	1224544454445441234
蘃	1222121212121211234
蘄	1222512512511123312
蘅	1223323525121134112
蘆	1222153152512125221
蘇	1223525121444431234
蘈	1223123435132511134
蘉	1222522145325114554
蘊	1225544442534125221
蘋	1222121233132511134
蘌	12233231121215211234
蘍	1223125431211444453
蘎	1221452444435115215
蘏	1223511234132511134
蘐	1224111251344311354
蘑	1224131234123413251
蘒	1223123435251125115
蘓	1223123435251214444
蘔	1223531234132511134
蘕	1225544443541112454
蘖	12232515141431121234
蘗	12251325141431121234
蘘	12241251251112213534
蘙	12213113453554541541
蘚	12235251214444431112
蘛	12212211134541542511
蘜	12212212511235431234
蘝	12234125125134343534
蘞	12234125125134343134
蘟	1225234431215114544
蘠	12252131234341252511
蘡	12225111342511134531
蘢	12241431251121515111
蘣	1221221251213441121
蘤	12232511344335554444
蘥	12234125125125125122
蘦	12214524444251251251
蘧	1222153151353334454
蘨	12234433112523554234
蘩	12231554143134554234
蘪	12241352211535431234
蘫	12244112512531425221
蘬	122325151212151145252
蘭	12225112511125431234
蘮	12225221134334433422
蘯	12244125111353325221
蘰	12255444425112522154
蘱	1224312341344132511134
蘲	122251212512125121121
蘳	12212212512134121121
蘴	122111221112521251431
蘵	122122111414312511534
蘶	12231234531325113554
蘷	122132511212151534354
蘸	1221253511324111214444
蘹	1224424125221241343534
蘺	122413452255432411121
蘻	1221251112523554554234
蘼	1224131234123421112111
蘽	1222512125121251211234
蘾	1221214125221241343534
蘿	1222522155444432411121
虀	1224143253354211121111
虁	122431325111212151534354
虂	122145244442512121354251
虃	12244134341211121111534
虄	12225121435441431331121
虅	12235114311341211254444
虆	122251212512125121554234
虇	12251512225125132411121
虈	122132511134251251251251
虉	122125125431232511154444
虊	12241112515544445544441234
虋	12232112512515114512535113453
虌	12243252343134251125511151
虍	215315
虎	21531535
虏	21531553
虐	215315151
虑	2153154544
虒	3321531535
虓	3521531535
虔	2153154134
處	21531535435
虖	21531534312
虗	21531532121
虘	21531525111
虙	21531545434
虚	21531522431
虛	215315225211
虜	2153152512153
虝	215315353533
虞	2153152511134
號	2511521531535
虠	41343421531535
虡	2153152243134
虢	344312421531535
虣	1121215421531535
虤	2153153521531535
虥	2153153515341534
虦	1534153421531535
虧	21531532411121115
虨	21531512341234333
虩	243251123421531535
虪	21531535322354254312114444
虫	251214
虬	2512145
虭	25121453
虮	25121435
虯	25121452
虰	25121412
虱	53251214
虲	25121424
虳	251214354
虴	251214315
虵	251214525
虶	251214112
虷	251214112
虸	251214521
虹	251214121
虺	135251214
虻	251214415
虼	251214315
虽	251251214
虾	251214124
虿	153251214
蚀	355251214
蚁	251214434
蚂	251214551
蚃	553251214
蚄	2512144153
蚅	2512141355
蚆	2512145215
蚇	2512145134
蚈	2512141132
蚉	4134251214
蚊	2512144134
蚋	2512142534
蚌	2512141112
蚍	2512141535
蚎	2512142511
蚏	2512143511
蚐	2512143541
蚑	2512141254
蚒	2512143541
蚓	2512145152
蚔	2512143515
蚕	1134251214
蚖	2512141135
蚗	2512145134
蚘	2512141354
蚙	2512143445
蚚	2512143312
蚛	2512142512
蚜	2512141523
蚝	2512143115
蚞	2512141234
蚟	2512141121
蚠	3453251214
蚡	2512143453
蚢	2512144135
蚣	2512143454
蚤	544251214
蚥	2512143434
蚦	2512142511
蚧	2512143432
蚨	2512141134
蚩	5221251214
蚪	2512144412
蚫	25121435515
蚬	2512142535
蚭	25121451335
蚮	25121432154
蚯	25121432121
蚰	25121425121
蚱	25121431211
蚲	25121414312
蚳	25121435154
蚴	25121455453
蚵	25121412512
蚶	25121412211
蚷	2512141515
蚸	25121433124
蚹	25121432124
蚺	25121425211
蚻	12345251214
蚼	25121435251
蚽	25121413241
蚾	25121453254
蚿	25121441554
蛀	25121441121
蛁	25121453251
蛂	25121413544
蛃	25121412534
蛄	25121412251
蛅	25121421251
蛆	25121425111
蛇	25121444535
蛈	25121431134
蛉	25121434454
蛊	25121425221
蛋	52134251214
蛌	25121433544
蛍	44345251214
蛎	25121413153
蛏	25121454121
蛐	251214251221
蛑	251214543112
蛒	251214354251
蛓	121251214534
蛔	251214252511
蛕	251214132511
蛖	2512141353334
蛗	325151251214
蛘	251214431112
蛙	251214121121
蛚	251214135422
蛛	251214311234
蛜	251214325113
蛝	251214511534
蛞	251214312251
蛟	251214413434
蛠	251214535353
蛡	251214541541
蛢	251214431132
蛣	251214121251
蛤	251214341251
蛥	251214354354
蛦	251214151534
蛧	251214253434
蛨	251214132511
蛩	121354251214
蛪	111253251214
蛫	251214351355
蛬	122134251214
蛭	251214154121
蛮	412234251214
蛯	251214121335
蛰	121354251214
蛱	251214143134
蛲	251214153135
蛳	251214231252
蛴	251214413432
蛵	2512141555121
蛶	2512143443124
蛷	2512141241344
蛸	2512142432511
蛹	2512145425112
蛺	2512141343434
蛻	2512143425135
蛼	2512141251112
蛽	2512142511134
蛾	2512143121534
蛿	2512143445251
蜀	2522135251214
蜁	2512143152134
蜂	2512143541112
蜃	1311534251214
蜄	2512141311534
蜅	2512141251124
蜆	2512142511135
蜇	1213312251214
蜈	2512142511134
蜉	2512143443521
蜊	2512143123422
蜋	2512144511534
蜌	2512141535121
蜍	2512143411234
蜎	2512142512511
蜏	2512143123453
蜐	2512141215453
蜑	321554251214
蜒	251214321554
蜓	251214312154
蜔	2512143525121
蜕	2512144325135
蜖	2512142522111
蜗	2512142512534
蜘	25121431134251
蜙	25121412343454
蜚	21112111251214
蜛	25121451312251
蜜	44545434251214
蜝	12211134251214
蜞	25121412211134
蜟	25121441542511
蜠	25121425312341
蜡	25121412212511
蜢	25121452125221
蜣	2512144311135
蜤	12343312251214
蜥	25121412343312
蜦	25121434125122
蜧	25121445131344
蜨	25121415112134
蜩	25121435121251
蜪	25121435311252
蜫	25121425111535
蜬	25121452413452
蜭	25121435321511
蜮	25121412511534
蜯	25121411134112
蜰	35115215251214
蜱	25121432511312
蜲	25121431234531
蜳	25121441251521
蜴	25121425113533
蜵	251214321155212
蜶	25121441343412
蜷	25121443113455
蜸	12512554251214
蜹	2512141222534
蜺	25121432151135
蜻	25121411212511
蜼	25121432411121
蜽	25121412523434
蜾	25121425111234
蜿	25121444535455
蝀	25121412511234
蝁	12155121251214
蝂	25121432153354
蝃	25121454545454
蝄	25121425431415
蝅	11341134251214
蝆	2512142121112
蝇	25121425125115
蝈	25121425112141
蝉	25121443251112
蝊	25121444512134
蝋	25121444335112
蝌	251214312344412
蝍	2512145115452
蝎	251214251135345
蝏	251214412514512
蝐	251214251125111
蝑	251214521342511
蝒	251214132522111
蝓	251214341251122
蝔	251214153532511
蝕	34451154251214
蝖	251214445125111
蝗	251214325111121
蝘	251214125115315
蝙	251214451325122
蝚	251214545231234
蝛	251214131531534
蝜	251214352511134
蝝	251214551353334
蝞	251214521325111
蝟	251214251212511
蝠	251214125125121
蝡	251214132522134
蝢	251214132511134
蝣	251214415331521
蝤	251214431253511
蝥	545233134251214
蝦	251214512115154
蝧	25121412225134
蝨	512251214251214
蝩	251214312511211
蝪	251214251113533
蝫	25121412132511
蝬	251214345234354
蝭	251214251112134
蝮	251214312511354
蝯	251214344311354
蝰	251214134121121
蝱	415251214251214
蝲	251214125123422
蝳	251214112155414
蝴	251214122513511
蝵	312344334251214
蝶	251214122151234
蝷	251214413431523
蝸	25121425525251
蝹	251214251125221
蝺	251214325125214
蝻	251214122543112
蝼	251214431234531
蝽	251214111342511
蝾	251214122451234
蝿	251214251125115
螀	412354124251214
螁	251214511534454
螂	25121445115452
螃	2512144143454153
螄	2512143251511252
螅	2512143251114544
螆	251214431554554
螇	2512143443554134
螈	2512141332511234
螉	2512143454541541
螊	2512144315112234
螋	251214321511254
螌	3354143554251214
融	1251254312251214
螎	2512141251254312
螏	2512144134131134
螐	2512143251154444
螑	2512143251111344
螒	1225111234251214
螓	2512141113431234
螔	2512143321531535
螕	2512143253411535
螖	251214255452511
螗	2512144135112251
螘	2512142521251431
螙	1234251214251214
螚	5425113535251214
螛	2512144451112251
螜	1214513554251214
螝	251214325113554
螞	2512141211254444
螟	2512144525114134
螠	2512144313425221
螡	4134251214251214
螢	4334433445251214
螣	3511431134251214
螤	4134251214251134
螥	2512143445113251
螦	2512141121554234
螧	2512141213352511
螨	2512141221253434
螩	2512143223541234
螪	25121441432534251
螫	12132343134251214
螬	25121412512212511
螭	2512144134522554
螮	25121413221545252
螯	1121533134251214
螰	25121441352211535
螱	51311234124251214
螲	25121444534154121
螳	25121424345251121
螴	5212511234251214
螵	25121412522111234
螶	1515251214251214
螷	41332511312251214
螸	34342513534251214
螹	25121412511123312
螺	25121425121554234
螻	25121425112512531
螼	25121412212511121
螽	35444251214251214
螾	25121444512512134
螿	52133544124251214
蟀	25121441554413412
蟁	51515251214251214
蟂	25121432511151234
蟃	25121425112522154
蟄	12143112354251214
蟅	25121441312214444
蟆	2512141222511134
蟇	1222511134251214
蟈	25121425125115341
蟉	25121454154134333
蟊	54523251214251214
蟋	25121434312344544
蟌	25121432535414544
蟍	25121431234221234
蟎	25121412212523434
蟏	25121412251123234
蟐	25121424345251252
蟑	25121441431251112
蟒	2512141221344132
蟓	25121435251353334
蟔	251214254312114444
蟕	2512142121353535112
蟖	251214122111343312
蟗	125124552252251214
蟘	251214321542511134
蟙	251214414312511534
蟚	121251431333251214
蟛	251214121251431333
蟜	251214313425125251
蟝	25121444115151234
蟞	43252343134251214
蟟	251214134432511234
蟠	251214343123425121
蟡	251214344335554444
蟢	251214121251431251
蟣	251214554554134534
蟤	251214515515122134
蟥	25121412212512134
蟦	251214121222511134
蟧	251214433443344553
蟨	134315233534251214
蟩	251214134315233534
蟪	251214125112144544
蟫	251214125221251112
蟬	251214251251251121
蟭	251214324111214444
蟮	251214431112431251
蟯	251214121121121135
蟰	2512145112321155212
蟱	251214311222214444
蟲	251214251214251214
蟳	251214511121251124
蟴	122111343312251214
蟵	251214131251431124
蟶	2512141221112511121
蟷	2512142434525125121
蟸	1353334251214251214
蟹	3535112533112251214
蟺	2512144125251125111
蟻	2512144311213121534
蟼	122352513134251214
蟽	251214121431112454
蟾	2512143513344111251
蟿	1251112523554251214
蠀	2512144135342511134
蠁	55345115452251214
蠂	251214122122151234
蠃	4152513511251214354
蠄	251214344134522554
蠅	2512142511251211511
蠆	122251125214251214
蠇	251214122251125214
蠈	2511134113534251214
蠉	2512142522112513534
蠊	2512144134315112234
蠋	2512142522135251214
蠌	2512142522112143112
蠍	2512142511353453534
蠎	25121412213412132
蠏	2512143535112533112
蠐	25121441432533543211
蠑	25121443344334451234
蠒	13425234343434251214
蠓	2512141224511353334
蠔	25121441251451353334
蠕	25121414524444132522
蠖	2512141223241112154
蠗	25121454154132411121
蠘	25121412132411121534
蠙	25121444512332511134
蠚	12213251251214251214
蠛	25121412225221134534
蠜	123434341234134251214
蠝	251214251212512125121
蠞	3143145115452251214
蠟	251214555253415445445
蠠	132522111251214251214
蠡	551353334251214251214
蠢	111342511251214251214
蠣	25121413122251125214
蠤	431253511251214251214
蠥	5233251514143112251214
蠦	2512142153152512125221
蠧	1214513251251214251214
蠨	2512141225112321155122
蠩	251214411125112132511
蠪	41431251115151121251214
蠫	344353322251214251214
蠬	25121441431251121515111
蠭	3541112454251214251214
蠮	25121413113453554541541
蠯	41332511312251214251214
蠰	25121441251251112213534
蠱	25121425121425121425221
蠲	43134252212522135251214
蠳	25121425111342511134531
蠴	2512141222522112132511
蠵	251214252324111212534251
蠶	153515352511251214251214
蠷	251214251112511132411121
蠸	25121412225125132411121
蠹	125124513251251214251214
蠺	113411342511251214251214
蠻	4111251554444554444251214
蠼	25121425111251113241112154
蠽	234324111211534251214251214
蠾	251214513241342522135251214
蠿	554554155455412251214251214
血	325221
衁	415325221
衂	325221534
衃	3252211324
衄	3252215211
衅	32522143112
衆	325221323334
衇	325221333534
衈	325221122111
衉	325221354251
衊	32522112225221134534
衋	511112132511132511325221
行	332112
衍	332441112
衎	332112112
衏	3321135112
衐	3321515112
衑	33234454112
衒	33241554112
術	33212344112
衔	33231115112
衕	332251251112
衖	332122134112
街	332121121112
衘	3323112121112
衙	3321251251112
衚	332122513511112
衛	332521251152112
衜	332431325111112
衝	331312511211112
衞	3325212511252112
衟	3325551325111112
衠	3321225111134112
衡	3323525121134112
衢	332251112511132411121112
衣	413534
衤	45234
补	4523424
衦	45234112
衧	45234112
表	11213534
衩	45234544
衪	45234525
衫	45234333
衬	45234124
衭	452341134
衮	4134543534
衯	452343453
衰	4125113534
衱	45234354
衲	452342534
衳	452343454
衴	452344535
衵	452342511
衶	452342512
衷	4125123534
衸	452343432
衹	452343515
衺	4115233534
衻	452342511
衼	452341254
衽	452343121
衾	3445413534
衿	452343445
袀	452343541
袁	1212513534
袂	452345134
袃	1553413534
袄	452343134
袅	3545413534
袆	452341152
袇	452343541
袈	53251413534
袉	4523444535
袊	4523434454
袋	32154413534
袌	41355153534
袍	4523435515
袎	4523455453
袏	4523413121
袐	4523445434
袑	4523453251
袒	4523425111
袓	4523425111
袔	4523412512
袕	4523444534
袖	4523425121
袗	4523434333
袘	4523431525
袙	4523432511
袚	4523413544
袛	4523435154
袜	4523411234
袝	4523432124
袞	41342513534
袟	4523431134
袠	41311343534
袡	4523425211
袢	4523443112
袣	4523412215
袤	41545233534
袥	4523413251
袦	4523452252
袧	4523435251
袨	4523441554
袩	4523421251
袪	4523412154
被	4523453254
袬	41542513534
袭	13534413534
袮	4523431234
袯	4523453544
袰	55414413534
袱	45234321344
袲	413543543534
袳	45234354354
袴	45234134115
袵	45234323121
袶	45234354152
袷	45234341251
袸	45234132521
袹	45234132511
袺	45234121251
袻	45234132522
袼	45234354251
袽	45234531251
袾	45234311234
袿	45234121121
裀	45234251341
裁	121413534534
裂	135422413534
裃	45234211124
裄	45234332112
装	412121413534
裆	45234243511
裇	45234325221
裈	45234451512
裉	45234511534
裊	3251115413534
裋	452341251431
裌	452341343434
裍	452342512341
裎	452342511121
裏	4125112113534
裐	452342512511
裑	452343251113
裒	413215113534
裓	452341132534
裔	4135342534251
裕	452343434251
裖	452341311534
裗	452344154325
裘	1241344413534
裙	452345113251
裚	1213312413534
裛	4125152153534
補	452341251124
裝	5213121413534
裞	452344325135
裟	4412343413534
裠	5113251413534
裡	452342511211
裢	452341512454
裣	452343414431
裤	452344131512
裥	452344252511
裦	41351545233534
裧	4523443344334
裨	4523432511312
裩	4523425111535
裪	4523435311252
裫	45234321155212
裬	4523412134354
裭	4523421531535
裮	4523425112511
裯	4523435121251
裰	4523454545454
裱	4523411213534
裲	4523412523434
裳	24345251413534
裴	21112111413534
裵	41211121113534
裶	4523421112111
裷	4523443113455
裸	4523425111234
裹	41251112343534
裺	4523413425115
裻	21123454413534
裼	4523425113533
製	31125222413534
裾	4523451312251
裿	4523413412512
褀	4523412211134
褁	251112343534
褂	4523412112124
褃	4523421212511
褄	4523415112531
褅	45234414345252
褆	45234251112134
複	45234312511354
褈	45234312511211
褉	45234111253134
褊	45234451325122
褋	45234122151234
褌	45234451251112
褍	45234252132522
褎	41351312343534
褏	41351251213534
褐	45234251135345
褑	45234344311354
褒	413225112343534
褓	45234322511234
褔	45234125125121
褕	45234341251122
褖	45234551353334
褗	45234125115315
褘	45234521251152
褙	45234211352511
褚	4523412132511
褛	45234431234531
褜	351135515413534
褝	45234443251112
褞	45234251125221
褟	452342511541541
褠	452341122125211
褡	45234122341251
褢	413251135543534
褣	452344453434251
褤	452341212513534
褥	452341311534124
褦	452345425113535
褧	1221114334413534
褨	45234431113121
褩	3354143554413534
褪	45234511534454
褫	452343321531535
褬	452345454541234
褭	4112112544443534
褮	4334433445413534
褯	452344131221252
褰	4451122134413534
褱	4125221241343534
褲	452344131251112
褳	452341251112454
褴	452342231425221
褵	452344134522554
褶	4523454154132511
褷	4523433221212134
褸	4523425112512531
褹	4523412134121354
褺	12143112354413534
褻	41121341213543534
褼	45234125221134515
褽	51311234124413534
褾	4523412522111234
褿	4523412512212511
襀	4523411212511134
襁	45234515251251214
襂	4523454545434333
襃	4135125112343534
襄	41251251112213534
襅	452342511122112
襆	45234224314311134
襇	45234251125112511
襈	45234515515122134
襉	45234251125113511
襊	45234251112211154
襋	45234125234125234
襌	45234251251251112
襍	45234324111211234
襎	45234343123425121
襏	45234543345153554
襐	4523435251353334
襑	45234511121251124
襒	4523443252343134
襓	45234121121121135
襔	4523412212523434
襕	45234425125431234
襖	45234325431234134
襗	452342522112143112
襘	452343412524312511
襙	452342512512511234
襚	45234431353334454
襛	452342512211311534
襜	452343513344111251
襝	452343412512513434
襞	5132514143112413534
襟	452341234123411234
襠	452342434525125121
襡	452342522135251214
襢	452344125251125111
襣	4523432511125121132
襤	4523412512531425221
襥	4523432224314311134
襦	4523414524444132522
襧	4523413425234343434
襨	4523422431431121124
襩	45234121252212511134
襪	4523412225221134534
襫	45234113251113251134
襬	45234252215425113535
襭	45234121251132511134
襮	45234251112213424134
襯	452344143112342511135
襰	452341251234352511134
襱	452344143125111515111
襲	41431251121515111413534
襳	4523434341211121111534
襴	4523425112511125431234
襵	45234122111122111122111
襶	4523412125121122134534
襷	4523432111525111343112
襸	452343121353121352511134
襹	452341254125441352211535
襺	45234122252554444251214
襻	452341234343412341343112
襼	45234122121341213541154
襽	4523412225112511125431234
襾	125221
西	125351
覀	125221
要	125221531
覂	1252213454
覃	125221251112
覄	125221321344
覅	1252215313533
